run_id,student,persona,burst,start_s,duration_s,steps,failed_steps,context_tokens,phase
sweep_s30_c64k,9,gemiddelde,4,351.188,35.595,4,0,28753,measure
sweep_s30_c64k,10,gemiddelde,2,376.221,15.405,3,0,36775,measure
sweep_s30_c64k,26,doorpakker,4,369.247,26.719,3,0,48880,measure
sweep_s30_c64k,5,gemiddelde,3,363.981,32.146,5,0,30107,measure
sweep_s30_c64k,20,doorpakker,4,371.667,26.046,4,0,53902,measure
sweep_s30_c64k,1,gemiddelde,2,393.48,5.349,1,0,32474,measure
sweep_s30_c64k,11,gemiddelde,3,392.361,7.004,1,0,34108,measure
sweep_s30_c64k,27,doorpakker,4,338.917,61.155,12,0,54130,measure
sweep_s30_c64k,29,gemiddelde,3,358.557,41.993,7,0,31142,measure
sweep_s30_c64k,2,doorpakker,4,359.843,42.739,5,0,52682,measure
